episode_index,split,benchmark_task_id,dataset_task_index,length,shard_file,shard_bytes,shard_sha256,decoded_pixels_sha256,source_data_file,camera1_video_file,camera2_video_file
1341,train,5,32,154,outputs/wm/stage13_full_feature_cache/shards/episode_001341.safetensors,3798290,d52aa8216fc24a743b9fa71ea7a358b917166d216552b3ff5bda0a0c34b4f57c,6d9e0adea8b89e435df89e0a08df99ddcab6dd45765d68f147cae92b67292c73,data/chunk-000/file-320.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1342,train,8,36,126,outputs/wm/stage13_full_feature_cache/shards/episode_001342.safetensors,3107894,2c8ab8e21a830e8999e3f5cd3dde91aa0e4387b75d45d3b3e294b21ec346e26d,ef36c7af3e2f2f29c849c4dd4af63d4d7e45dd2dbd4e6170edc716db29d258f6,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1343,train,5,32,108,outputs/wm/stage13_full_feature_cache/shards/episode_001343.safetensors,2664060,72bc047679ecdbf99862ce708d12886d375ba94099da3990e0080b4b7622a5e4,3a35fb6f2f1bf1cec2b016a61d2a7defc7980919cd4e2018f14e05c2db16cdbc,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1344,train,0,34,112,outputs/wm/stage13_full_feature_cache/shards/episode_001344.safetensors,2762704,5af4438137eae779cd4cfa34451a41551c3778403e2e268b07a8452c9d1c6854,c880685c9ed75c0a0504b590b7c23da8458826bd0624a099706839885432dd05,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1345,train,2,38,109,outputs/wm/stage13_full_feature_cache/shards/episode_001345.safetensors,2688717,a00fff9ec0af71082ba23bc63e7d3a02379635213aacdcc73c9381663075dd5e,8ccae4049ad75988e2812364e9e831fd259e0a6f693c8193f0ad39c9351e8012,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1346,train,8,36,123,outputs/wm/stage13_full_feature_cache/shards/episode_001346.safetensors,3033915,45ecc7cbcb0490898c48bcde888928e3a02172e98c9cf33a065ad32d910c987f,b5aa4ee3e32ebc525009fa0e4f28a6a0a9bcaefb4c77c8911257c717ffeae85a,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1347,train,0,34,92,outputs/wm/stage13_full_feature_cache/shards/episode_001347.safetensors,2269556,27b07d8020526c6a97af7f38255301b6e265c3e9a7d3b63413a0a4b6d9677fc0,1cf0be54347b926e1edd24a388716a5bd397cc7fb74e1aa050f86a6c206e6eae,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1348,train,8,36,114,outputs/wm/stage13_full_feature_cache/shards/episode_001348.safetensors,2812002,f27555841478efc51eee4436a8020fdd7572e649cf73d81de687b2d4088213d6,3f078f52be052b1251da4288eb78d41440efdce870a6447a2a9223e9d3e45ad4,data/chunk-000/file-321.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1349,train,4,31,153,outputs/wm/stage13_full_feature_cache/shards/episode_001349.safetensors,3773657,86567483119f0c3157387f1bedd73f3f1edc06d3d8cdb8f558899208f38c255e,e88f37277a3f3b536f6771dcfee1b9b608e830ca3953982b83667eadfcacabbd,data/chunk-000/file-322.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1350,train,1,37,127,outputs/wm/stage13_full_feature_cache/shards/episode_001350.safetensors,3132551,1bedfadfcefeafe942fef4215b3a2a78fab9cabc5cbbcf144b361631152037e6,c83e8ccbda0dbb7249863adefd96fc05a9698c066e78d86a5eda997b841262a8,data/chunk-000/file-322.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1351,train,9,39,125,outputs/wm/stage13_full_feature_cache/shards/episode_001351.safetensors,3083237,6b9cc0caef9b35e78de5dce2093eebf3b97d700890becda924572f088e733902,18ee2a734770a1090c06ec5dc6d778a8857563d339dea89523e5a2d955af9502,data/chunk-000/file-322.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1352,train,0,34,96,outputs/wm/stage13_full_feature_cache/shards/episode_001352.safetensors,2368184,69430eeaedbec6d3a3118738abe6e396720da3c2d2c4e7bc6138145202b62cb3,12542aa463a8ef60faf3ae5c9a9d010a9c89ee3ef6a284290df6e17be96a187f,data/chunk-000/file-322.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1353,train,2,38,107,outputs/wm/stage13_full_feature_cache/shards/episode_001353.safetensors,2639403,d800c2cd16857835a4500d58309d7418a1eb5361e75873a4d0a040966ec02b3e,e49d6e58ed192d4f872e27a72b95a149f092058a49f73d7bd29b0148a1a4b367,data/chunk-000/file-322.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1354,train,2,38,138,outputs/wm/stage13_full_feature_cache/shards/episode_001354.safetensors,3403778,8e99964876ebe2d74142e90f7b15b2a42d337006df9ed16b2cf558aeae2f971d,e2edc0cf911249b1e5e9bec78b4d4d5ca8d0cecde507ddda05e2956570e50f26,data/chunk-000/file-322.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1356,train,9,39,137,outputs/wm/stage13_full_feature_cache/shards/episode_001356.safetensors,3379129,8c7efa5708d2eba4f30b1232495429813e70ae92b5c6c00ecb602b061b46549f,e335a444af49a504c722604b2710eb736f0077b857fe44d1ef90ff135a75eb04,data/chunk-000/file-323.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1357,train,3,35,95,outputs/wm/stage13_full_feature_cache/shards/episode_001357.safetensors,2343511,ee3982aba2239a4fdb28668e04a7f4431e48e9fc02d43800534d887cbba97f97,28bca988ba17dc4a05f2281235afd19f16e1105e83518b9896c7f87eb5f49c40,data/chunk-000/file-323.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1358,train,2,38,105,outputs/wm/stage13_full_feature_cache/shards/episode_001358.safetensors,2590089,01cbb8223a4eb804f5e70de63ca0b6b27abc9318b8b49186b06f10a1b6f4189c,5d55f0670011abcc48f26a7b72453f75f6799c9c0345a55b029cb777c5933882,data/chunk-000/file-323.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1359,train,4,31,137,outputs/wm/stage13_full_feature_cache/shards/episode_001359.safetensors,3379145,18da23927419a6e0398d1d4e0ba7954393568b81f9d8957cb99a97b943b99a5c,d6da8ddadffac08d165605631d06b4e3c4778279840c66a83b2dbbf65fd70cde,data/chunk-000/file-323.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1362,train,7,33,144,outputs/wm/stage13_full_feature_cache/shards/episode_001362.safetensors,3551720,9dfe54e0037ae3fd7b85ca1b9d765582c21c2bc1677d6352e740ac28558bacf3,6d7f0b71bc4d19c3f0060aa18e56a10418d412b842fca898117ea7337276d399,data/chunk-000/file-324.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1364,train,7,33,167,outputs/wm/stage13_full_feature_cache/shards/episode_001364.safetensors,4118831,c7d29e154e1b13c093042605dfcd14c754d34001cd4bddecf42aff99798d7deb,a0416a0c81ba1f3cf3b1c36b6072cc1614760ebda6a5b3e3a77a2e7ab48c4747,data/chunk-000/file-324.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1365,validation,4,31,147,outputs/wm/stage13_full_feature_cache/shards/episode_001365.safetensors,3625723,67f7074b8e94539b2090110a741ed0024023dbec9bfe7783f824b3fff456c704,1e4114242a507fcd6e55955c3d48447e110230fafb91861d8ec031dcbab884dd,data/chunk-000/file-324.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1366,validation,3,35,94,outputs/wm/stage13_full_feature_cache/shards/episode_001366.safetensors,2318862,cbf0d192539e47ff881e003c6bf8fb602833e838d548d799a3ebb877250bc91f,060bfeac08761a84ca55172a4854f9c3997b53c20bceaad0da96a4f390ba6b12,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1367,train,3,35,89,outputs/wm/stage13_full_feature_cache/shards/episode_001367.safetensors,2195569,6d5818516b059bcc20d39fbf9bdb5b17cb45b6751a25b8848fc9bcfade7f4fdc,9c6f5d2a15b457aaf072d9c51ed3cd0ed1e8b34a5f8a6b4539ca10023389f04c,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1368,train,0,34,88,outputs/wm/stage13_full_feature_cache/shards/episode_001368.safetensors,2170928,835f508dca3c202cf2edd126da7d92c8483200753d4bede3df8eb47cd9be9505,e9b7b11542dbd53f64392e7abfcc5744b81c321010c2d55454b29b5e08f88241,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1369,train,7,33,133,outputs/wm/stage13_full_feature_cache/shards/episode_001369.safetensors,3280493,f42235278e1ba441ef49d1edcf19ff2fc1cfc2eb599c232f9393de12b2f22e33,e8c3e11db88c611703d224835d9f9b7d8e236838444546eb365ab0029a7c3c5d,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1370,validation,1,37,152,outputs/wm/stage13_full_feature_cache/shards/episode_001370.safetensors,3748984,299d72ac97ff8f07580da2f2e2b0ef7896d15fb289bb043767bf3355b5cc518c,3d1afe2e2ed515eae9efb716f6417a993b6ef85af9270153f480c72c5e8dcd9c,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1371,train,6,30,122,outputs/wm/stage13_full_feature_cache/shards/episode_001371.safetensors,3009266,7da0d52bcb7df169fec88cc527f50dc9f395143228943fe3222c9a71f628a8f7,058a4c336e41cc665fdd2264c3b5bd70b36304470b7bcc72a1f003e332376bf7,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1372,train,8,36,115,outputs/wm/stage13_full_feature_cache/shards/episode_001372.safetensors,2836659,20eaf2f9fe55345f392edea0e05549921e8074d1975bb09bc6521848658706f4,89e43177aeb68ed4f904134e35661fd91474fd9d74d96d226539fa38ad6b0f4c,data/chunk-000/file-325.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1373,train,4,31,156,outputs/wm/stage13_full_feature_cache/shards/episode_001373.safetensors,3847628,25820049906efb87ba063d23f4e2360ac0f07c106af6b6f46b4f24a9642e6f52,3664e9128db97963f52f08dc785af26a7514f6435f9bccd80b454a36160d71d3,data/chunk-000/file-326.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1375,train,1,37,125,outputs/wm/stage13_full_feature_cache/shards/episode_001375.safetensors,3083237,c5ee9068180da3a2db1d7c7db7d87d58cbfd6a71f0c70351ce3acbc8d68354d0,e22e386be1d231c60c71d02b4e171f60c2b3ef7d87e058972d45a1a763cfaf3f,data/chunk-000/file-326.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1376,train,1,37,126,outputs/wm/stage13_full_feature_cache/shards/episode_001376.safetensors,3107894,088e0a4c640f3646158382e4dbf6795cf82e09f12a00ab9092e8c184d60d9389,17a4569f0168d3a622e2ac6f683383bf8d2aa5f14130d04ec056d5ac5f0b30b8,data/chunk-000/file-326.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1377,validation,2,38,134,outputs/wm/stage13_full_feature_cache/shards/episode_001377.safetensors,3305158,eeeafa35281ff8f78198bf3239a5d7a4ccfe13631622d62c423e7e54e5691316,1268b1a9f3956793cca9fe9c769d6bd68583bf566955660b9e66d1b789b28d65,data/chunk-000/file-326.parquet,videos/observation.images.image/chunk-000/file-029.mp4,videos/observation.images.image2/chunk-000/file-029.mp4
1378,train,3,35,115,outputs/wm/stage13_full_feature_cache/shards/episode_001378.safetensors,2836659,7ffcff4804d2a179ef232d1bfbe62c77ef081f3087d8d3d1e797a8bff1f3be54,dbdd3135c80e9eac6dd8e3ee8e68392135b63901647299e87dd5b46e51c46dd3,data/chunk-000/file-326.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1379,train,0,34,75,outputs/wm/stage13_full_feature_cache/shards/episode_001379.safetensors,1850387,e8df872a2e0264278ae76d1919ddf1e61f9d6b823377d6a0df51408ea86b8007,23c1ea8e95121c850c306a2b80b216cb01ec814ccbdb0e3cf0daec3fbe41dd7b,data/chunk-000/file-327.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1381,train,7,33,128,outputs/wm/stage13_full_feature_cache/shards/episode_001381.safetensors,3157200,278096228547eea8784f92b7bd83143d0fa825533acdf6fd0ac069aa2344e80e,846e4abd5606c85420b6d00357b53be37e708ad24af77f69bfc79678ea5db366,data/chunk-000/file-327.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1382,train,0,34,121,outputs/wm/stage13_full_feature_cache/shards/episode_001382.safetensors,2984617,4ef3527a868a39926fbfb3df0387b5c40db316c20bb5e5b6642a2aeb43bd150e,5d3511d89505249718372ceae16aa36db1fa47a26b6d7be18577af893c69c746,data/chunk-000/file-327.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1383,train,2,38,114,outputs/wm/stage13_full_feature_cache/shards/episode_001383.safetensors,2812002,3b6d18bef13e39ae53ad40b10aee7bc3889d519f148b30d6181ad15f08c512d8,d80bd898bd9327ee260cbe5be73eeecfe538c22eb08ed814777884de342ea83a,data/chunk-000/file-327.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1384,train,7,33,126,outputs/wm/stage13_full_feature_cache/shards/episode_001384.safetensors,3107886,7bbf0bbb478ff37fbf6465ac8c6ef3a889db1bd95f4b4a134f373db8f020339b,bf83b9700e0039cf941bc86d5dba49aa30196e86c0bf00fbf2fb5f80027c1590,data/chunk-000/file-327.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1385,validation,2,38,108,outputs/wm/stage13_full_feature_cache/shards/episode_001385.safetensors,2664068,fb37f1ad6cf454490fd9ad016fb6b98848618ca2aee211f8c7ecc8248e062519,5b12c119c944668fcde815f452a543c6aa055bb709f838a1051b69aaec64b3c8,data/chunk-000/file-327.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1386,train,3,35,97,outputs/wm/stage13_full_feature_cache/shards/episode_001386.safetensors,2392825,141ff1fb1059edeb4e6ee18b05daae4f6e173374f264804f1c0c99578062982e,6eac73dd8ec73abcb0bb9d754b75d10dbb0c4ace7679851ed148162c487d6e38,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1387,train,8,36,138,outputs/wm/stage13_full_feature_cache/shards/episode_001387.safetensors,3403778,7daa8d66abaedc47acab5488e4c5d73317eb8becae34c8bc0426a7c1c73ce9e8,46c007447fca874bf6d1c8494b48f1c2d1e7493e53a01a8aff8da4bb2723e758,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1388,train,5,32,106,outputs/wm/stage13_full_feature_cache/shards/episode_001388.safetensors,2614746,3a3c72d0bcf2d9987f096552a360a98488a30e57d191df5be8ff8d25e945f9d6,b4b6fc5906c5b1b8163509737fe87b61aac2826111e616b47babf21c1b429387,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1389,train,7,33,136,outputs/wm/stage13_full_feature_cache/shards/episode_001389.safetensors,3354464,466473d5193758f63b1895eb64fdf491372ea2653d62cff6240ca8b72515540d,f86c25afc942e1d365445320bdb2ee43fe88aff1341b30f8f415ee2cbd31fcae,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1390,train,9,39,130,outputs/wm/stage13_full_feature_cache/shards/episode_001390.safetensors,3206522,d1ae4c096b81e140b61296143dbe1360cf2a50b17980f77dd2575375e9d06cf9,3f471814e75135e2ef934a8753c525920d4ac78fef58732246eb8f98479d1cc4,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1391,train,3,35,96,outputs/wm/stage13_full_feature_cache/shards/episode_001391.safetensors,2368168,05d6415a6f6e441e31110abd6c7e1634045b9be5d78b616b75d942befbb91bac,19829e64d0ec045aaf01a80e62c1f155cad30c25fc3c055b2194de7ca0142a09,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1392,train,8,36,122,outputs/wm/stage13_full_feature_cache/shards/episode_001392.safetensors,3009258,bea93f4d75994ef6e877a0391e318fd8c0b8eda2aa98b3a1863b22549cb9e8a8,e37923d5abaab965ff119f6774633533bf786ce144c9cd819da84b87307bed27,data/chunk-000/file-328.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1393,train,8,36,109,outputs/wm/stage13_full_feature_cache/shards/episode_001393.safetensors,2688717,3063e23723126dca0b4fe3612c6d33c17e90a2fbec11ca88236e1db87ae9f3b0,2dc3e16fd1d69d96b51c77569b4fefe069cf5938fc7602576433ba9c6869b0ae,data/chunk-000/file-329.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1394,train,4,31,163,outputs/wm/stage13_full_feature_cache/shards/episode_001394.safetensors,4020227,7158bb9e43740906041c7c33cd86a1af8551c0c6de683692ad415ec94f77e8bc,62a0e54309615801b7c5a8c52a685f398a21da5d546fb25561eb734853d4cbd5,data/chunk-000/file-329.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1395,validation,0,34,87,outputs/wm/stage13_full_feature_cache/shards/episode_001395.safetensors,2146279,d4065444ed73abfe6e6f1aebdf4745eebf73e2456a5e9c0d8a8db225362d95da,3258d60e072f804a11226223c8245d412ad90485ad1f6d181dc7fa6abccceec8,data/chunk-000/file-329.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1396,train,5,32,110,outputs/wm/stage13_full_feature_cache/shards/episode_001396.safetensors,2713374,85ab6106dd314da556c2266dcd2ab36256fea97284b4a61c2cb8f1f3cecda6a0,4c96b9394f1d1bc64455e87aa6987b09085aa333baf6800d138361aa9f9a6c82,data/chunk-000/file-329.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1397,train,0,34,95,outputs/wm/stage13_full_feature_cache/shards/episode_001397.safetensors,2343527,ab3101260b0e44e8ffcce32b98a3be81291b84310746c859e6092063fbc39844,9260070d74a67573155448bc8065251fd326518336fc09226241b1fab82b83f2,data/chunk-000/file-329.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1398,train,7,33,142,outputs/wm/stage13_full_feature_cache/shards/episode_001398.safetensors,3502406,3b0260ac3df7158b6577dcd1c3d44b11fc6f413db0f3266193634f299d51525f,8dbad5f45f1d802bd0cfca494e582ecf35c90018f65125e427bcaa78831149ae,data/chunk-000/file-329.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1399,train,1,37,145,outputs/wm/stage13_full_feature_cache/shards/episode_001399.safetensors,3576377,42fc45d86eca65234afabead1d02547b5da3cbaccce717ad108b9229233edc7f,8a36c24978b184a2d590e75c053bc7e9f0000ea7c1e20df560a39e6d12122572,data/chunk-000/file-330.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1400,train,9,39,140,outputs/wm/stage13_full_feature_cache/shards/episode_001400.safetensors,3453100,282ae1fc2f52a2491310d12d0a52b582b6ae842bd226ac8b94a50afec51a1d7f,f28f71a196de62a622d67452291e8d70f8f9c88c8e5d0cb21c20538d91d6c3e3,data/chunk-000/file-330.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1401,train,0,34,89,outputs/wm/stage13_full_feature_cache/shards/episode_001401.safetensors,2195585,dade11d0035966d587f2bbf5c3c8e12bca2c234a62099bf4b778ccd1dc97cbf6,adc699bc72405fb4a00d85fa2b834d3299ed8f3e6d66aa755cdf668d75741808,data/chunk-000/file-330.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1402,train,9,39,173,outputs/wm/stage13_full_feature_cache/shards/episode_001402.safetensors,4266781,12d285a34bb6a6eea700451d7d5dcaa1a110f7241a9c782edf32854f07de16d0,7f71347e766dbc3536c287e74e3da35d8a673167ac75f4e449a09718a39c2e81,data/chunk-000/file-330.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1403,train,8,36,137,outputs/wm/stage13_full_feature_cache/shards/episode_001403.safetensors,3379121,490454a00f5953c5ea3c0e70d36dd7af37a011f12646e07aff3015c681e05fc7,8d0eaa7785bc77fff81c95584b51dcf3356d8371daccfd084ab18c7e935dc6fe,data/chunk-000/file-330.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1404,train,5,32,91,outputs/wm/stage13_full_feature_cache/shards/episode_001404.safetensors,2244883,5587e757c9dece3f6e4915c7b9bbd02d9e444414e2e5ddafebed3497f0766aa1,a9199aeee952cc87597be107201ba6c18623921b4d8e0ea64561429bed6f3225,data/chunk-000/file-330.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1405,train,3,35,92,outputs/wm/stage13_full_feature_cache/shards/episode_001405.safetensors,2269540,1599546d80d5c813dc9d32402dbe130cf071e3580da23f1b7ba3b25fa2002753,2460365a77c58de07a9d829c03b0f61edacfe698088c36620750d78b050bee04,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1406,train,1,37,126,outputs/wm/stage13_full_feature_cache/shards/episode_001406.safetensors,3107894,7b9bc7034cf37bae3565aaf191ac4e46e516d483d6f9e0c5d6b3e3cb628fd5a5,6cda9bcc17ab47256dfe8ca6fca123cf412abc12ab2956f046e3509e5bcb0c6a,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1407,validation,7,33,130,outputs/wm/stage13_full_feature_cache/shards/episode_001407.safetensors,3206522,bdeb518e8522119df87ba55c7bc659a981094dbd83a0be466a364d5982731db0,90a31da0b81a8d98af61a3f6385607d79e900935160d170abc676c137d869d46,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1408,train,9,39,136,outputs/wm/stage13_full_feature_cache/shards/episode_001408.safetensors,3354472,0139d17aab6da0da09bacd01d8a930caafedd16edd4dea539c7cbc1061859957,55f8152159fa990cdb7f55b8da3bfca4599414ce5f2e6331a76716c29c47bb50,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1409,train,8,36,110,outputs/wm/stage13_full_feature_cache/shards/episode_001409.safetensors,2713374,0fc6b31e8746e747679d78891962919f8bf0b109cf151a330d28539b9383cf30,04d71d15b7379f7a2b3324ee76a2dd9c4ce6a05dc789ef2e0ebf238c1f7b2c51,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1410,train,0,34,89,outputs/wm/stage13_full_feature_cache/shards/episode_001410.safetensors,2195585,71075f4ac16ccedc14ff3d1d06fef7518cffe0198ea5a61c30efe9858aa459a9,de76d5262c3e08a79db54f43c42112dbe2894a5356e78c9b0b896b8fe12b6e73,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1411,train,9,39,139,outputs/wm/stage13_full_feature_cache/shards/episode_001411.safetensors,3428443,5d63221a744ddcba16aece04b10ae64d5ea6a08d4fdb384696700476dc4e1d32,26065bec1b727fd78f25bb650dd6c9b7b67b01378c0d38490b52a3cdf87942f7,data/chunk-000/file-331.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1412,train,9,39,145,outputs/wm/stage13_full_feature_cache/shards/episode_001412.safetensors,3576385,1901af793d43e3ffab26f870d65ea42a48e99120e7ff43f08494191e05366581,28855948fe6248f8caaeec1035a2ff08359f75ad22d3701e7abb899823d090e1,data/chunk-000/file-332.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1413,train,8,36,97,outputs/wm/stage13_full_feature_cache/shards/episode_001413.safetensors,2392825,7e95598c163a95024356c016d2d644afb8da6f7a24507b3b7f522d9304733234,263d6faf483b58b0a0948e7ab2ee107c11cde687b76180650921ffd975ab2085,data/chunk-000/file-332.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1414,train,1,37,155,outputs/wm/stage13_full_feature_cache/shards/episode_001414.safetensors,3822947,c825582016d095200a0eb35ec7537c96e2da58454959f75cae956eae48f2c934,b4ef9efce496096f4f7d8cbdf7d10e1d7fbb7eb1b548b5a2dee806a157da046f,data/chunk-000/file-332.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1415,train,6,30,133,outputs/wm/stage13_full_feature_cache/shards/episode_001415.safetensors,3280501,6c62370f07d62aaa9b183caf38bc3b749f3999c06a40aa5b42e49829654b87a7,c47d6eecbea9921178ff0d54ce2ba3a22af50ab65fed84ef754fd2f7ff67d580,data/chunk-000/file-332.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
1416,train,6,30,133,outputs/wm/stage13_full_feature_cache/shards/episode_001416.safetensors,3280501,827804605c77d504fe0921feabb339c65d5cadefc8161398288c3304d95a7f43,cb87fca5134071082d1764dbd0d197f3b7a746baa9108948444378f33a83ce28,data/chunk-000/file-332.parquet,videos/observation.images.image/chunk-000/file-030.mp4,videos/observation.images.image2/chunk-000/file-030.mp4
